,scale,km_kilometers,m,metres,scale_grp,legend,figure,mapp,alignment_sheet,sheet,figure_grp,north,n,words_in_page,No_of_images,Area_of_images,dataID,pageNo,paths_l
278,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,1,38070,4160317,279,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
279,0,0,0,0,1,0,0,0,0,0,0,0,0,1219,1,38070,4160317,280,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
280,0,0,0,0,1,0,0,0,0,0,1,1,0,1204,2,42710,4160317,281,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
281,1,0,0,0,1,0,0,0,0,0,0,1,0,1348,1,38070,4160317,282,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
282,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,1,38070,4160317,283,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
283,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,1,38070,4160317,284,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
284,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,1,38070,4160317,285,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
285,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,2,42855,4160317,286,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
286,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,2,42987,4160317,287,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
287,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,2,43020,4160317,288,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
288,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,1,38070,4160317,289,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
289,0,0,0,0,0,0,0,0,0,0,0,0,0,990,1,38070,4160317,290,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
290,1,0,0,0,1,0,0,0,0,0,0,0,0,840,1,38070,4160317,291,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
291,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,2,41490,4160317,292,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
292,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,1,38070,4160317,293,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
293,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,2,41642,4160317,294,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
294,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,2,41680,4160317,295,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
295,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,2,41756,4160317,296,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
296,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,3,45424,4160317,297,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
297,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,2,41580,4160317,298,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
298,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,3,47772,4160317,299,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
299,0,0,0,0,0,0,0,0,0,0,0,0,0,1623,1,38070,4160317,300,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
300,0,0,0,0,1,0,0,0,0,0,0,0,0,1311,1,38070,4160317,301,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
301,0,0,0,0,1,0,0,0,0,0,0,0,0,1160,2,41736,4160317,302,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
302,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,3,45558,4160317,303,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
303,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,1,38070,4160317,304,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
304,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,4,50304,4160317,305,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
305,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,4,52953,4160317,306,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
306,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,2,41775,4160317,307,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
307,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,1,38070,4160317,308,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
308,1,0,0,0,1,0,0,0,0,0,0,0,0,1146,2,41853,4160317,309,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
309,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,2,41400,4160317,310,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
310,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,1,38070,4160317,311,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
311,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,1,38070,4160317,312,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
312,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,2,41642,4160317,313,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
313,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,2,41680,4160317,314,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
314,0,0,0,0,0,0,0,0,0,0,0,0,0,693,3,45269,4160317,315,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
315,1,0,0,0,1,0,0,0,0,0,0,0,0,1299,4,48672,4160317,316,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
316,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,1,38070,4160317,317,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
317,0,0,0,0,0,0,0,0,0,0,0,2,0,1165,1,38070,4160317,318,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
318,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,1,38070,4160317,319,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
319,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,1,38070,4160317,320,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
320,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,1,38070,4160317,321,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
321,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,1,38070,4160317,322,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
322,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,1,38070,4160317,323,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
323,0,0,0,0,0,0,0,0,0,0,0,0,0,353,2,41756,4160317,324,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
324,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,3,45246,4160317,325,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
325,0,0,0,0,0,0,0,0,0,0,0,0,0,1844,1,38070,4160317,326,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
326,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,4,49263,4160317,327,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
327,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,3,45519,4160317,328,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
328,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,2,41853,4160317,329,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
329,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,1,38070,4160317,330,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
330,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,1,38070,4160317,331,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
331,1,0,0,0,1,0,0,0,0,0,0,0,0,1523,3,46767,4160317,332,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
332,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,1,38070,4160317,333,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
333,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,2,42750,4160317,334,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
334,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,2,41604,4160317,335,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
335,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,1,38070,4160317,336,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
336,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,1,38070,4160317,337,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
337,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,41756,4160317,338,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
338,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,1,38070,4160317,339,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
339,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,2,41794,4160317,340,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
340,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,1,38070,4160317,341,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
341,0,0,0,0,0,0,0,0,0,0,0,0,0,860,1,38070,4160317,342,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
342,0,0,0,0,0,0,0,0,0,0,0,0,0,934,1,38070,4160317,343,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
343,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,1,38070,4160317,344,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
344,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,1,38070,4160317,345,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
345,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,1,38070,4160317,346,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
346,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,1,38070,4160317,347,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
347,0,0,0,0,0,0,0,0,0,0,0,0,0,1432,1,38070,4160317,348,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
348,0,0,0,0,0,0,0,0,0,1,1,0,0,986,1,38070,4160317,349,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
349,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,2,41870,4160317,350,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
350,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,2,41794,4160317,351,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
351,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,1,38070,4160317,352,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
352,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,1,38070,4160317,353,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
353,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,1,38070,4160317,354,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
354,0,0,0,1,1,0,0,0,0,0,0,0,0,1133,1,38070,4160317,355,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
355,0,0,0,0,0,0,1,0,0,0,1,0,0,1286,1,38070,4160317,356,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
356,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1,38070,4160317,357,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
357,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,2,41931,4160317,358,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
358,0,0,0,0,0,0,0,0,0,1,1,0,0,1203,1,38070,4160317,359,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
359,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,1,38070,4160317,360,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
360,0,0,0,0,0,0,0,0,0,0,0,0,0,432,1,38070,4160317,361,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
361,0,0,0,0,0,0,0,0,0,0,0,0,0,380,1,38070,4160317,362,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
362,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1,38070,4159893,1,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
363,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,1,38070,4159893,2,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
364,0,0,0,0,0,0,0,0,0,0,0,5,0,1481,1,38070,4159893,3,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
365,0,0,0,0,0,0,0,0,0,0,0,14,0,1500,1,38070,4159893,4,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
366,0,0,0,0,0,0,0,0,0,0,0,1,0,1372,1,38070,4159893,5,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
367,2,0,0,2,1,0,0,0,0,0,0,0,0,1334,1,38070,4159893,6,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
368,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,1,38070,4159893,7,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
369,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,1,38070,4159893,8,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
370,0,0,0,0,0,0,0,0,0,0,0,2,0,1326,1,38070,4159893,9,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
371,0,0,0,0,0,0,0,0,0,1,1,0,0,1553,1,38070,4159893,10,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
372,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,1,38070,4159893,11,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
373,0,0,0,0,0,0,0,0,0,0,0,0,0,1331,1,38070,4159893,12,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
374,0,0,0,0,0,0,0,0,0,0,1,1,0,1423,1,38070,4159893,13,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
375,2,0,0,0,1,0,0,0,0,0,0,1,0,1377,1,38070,4159893,14,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
376,0,0,0,0,0,0,0,0,0,0,0,1,0,1301,1,38070,4159893,15,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
377,0,0,0,0,0,0,0,0,0,0,0,3,0,1333,1,38070,4159893,16,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
378,0,0,0,0,1,0,0,0,0,2,1,2,0,1304,1,38070,4159893,17,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
379,0,0,0,0,0,0,0,0,0,0,1,1,0,1480,1,38070,4159893,18,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
380,0,0,0,0,0,0,0,0,0,0,0,0,0,546,1,38070,4159893,19,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
381,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,4159893,20,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
382,0,0,0,0,0,0,0,0,0,0,0,0,0,522,3,674022,4159893,21,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
383,0,0,0,0,0,0,0,0,1,1,1,0,0,1601,0,0,4159893,22,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
384,0,0,0,0,0,0,1,0,1,1,1,0,0,605,0,0,4159893,23,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
385,0,1,0,5,1,0,0,0,1,1,1,0,0,1085,0,0,4159893,24,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
386,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,4159893,25,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
387,0,1,0,4,1,0,1,0,1,1,1,0,0,1140,0,0,4159893,26,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
388,1,1,0,1,1,0,1,0,0,0,1,1,0,7568,6,1489257,4159893,27,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
389,0,0,0,0,0,0,0,0,1,1,1,0,0,1280,0,0,4159893,28,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
390,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,4159893,29,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
391,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,0,0,4159893,30,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
392,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,0,0,4159893,31,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
393,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,0,0,4159893,32,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
394,0,0,0,0,0,0,0,0,1,2,1,0,0,1202,0,0,4159893,33,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
395,0,0,0,0,0,0,0,0,1,1,1,0,0,1457,0,0,4159893,34,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
396,0,0,0,0,0,0,0,0,1,1,1,0,0,1214,0,0,4159893,35,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
397,0,0,0,0,0,0,0,0,0,0,0,0,0,1451,0,0,4159893,36,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
398,0,0,0,1,1,0,0,0,0,1,1,0,0,1381,0,0,4159893,37,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
399,0,0,0,0,0,0,0,0,1,1,1,0,0,1050,0,0,4159893,38,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
400,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,0,0,4159893,39,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
401,0,0,0,0,0,0,0,0,0,0,0,0,0,793,0,0,4159893,40,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
402,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,0,0,4159893,41,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
403,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,4159893,42,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
404,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,0,0,4159893,43,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
405,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,0,4159893,44,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
406,0,0,0,0,0,0,0,0,0,0,0,0,0,1409,0,0,4159893,45,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
407,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,0,0,4159893,46,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
408,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,0,0,4159893,47,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
409,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,0,0,4159893,48,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
410,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,0,4159893,49,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
411,0,0,0,0,0,0,0,0,0,1,1,0,0,1395,0,0,4159893,50,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
412,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,0,0,4159893,51,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
413,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,0,0,4159893,52,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
414,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,0,0,4159893,53,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
415,0,0,0,0,0,0,0,0,1,1,1,0,0,1508,0,0,4159893,54,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
416,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,0,0,4159893,55,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4159893.pdf
